train_acc,test_acc,train_loss,test_loss
0.5285784074255008,0.5569280343716434,0.7006192272529006,0.6822479316743754
0.5530043966780654,0.5617615467239527,0.6956553906202316,0.6761268094434576
0.5740107474352711,0.6122448979591837,0.6806780016049743,0.7021276203252501
0.5959941377625794,0.6229860365198711,0.6712330356240273,0.6968298761521355
0.6262823644357597,0.7019334049409237,0.6516262385994196,0.640052761566841
0.6399609184171959,0.7110633727175081,0.6443046890199184,0.6132935351234371
0.6541279921836834,0.7223415682062299,0.6294538592919707,0.6064496116112854
0.6624328285295554,0.7142857142857143,0.6318780370056629,0.6130478265932051
0.6726917440156326,0.7164339419978518,0.6205060686916113,0.5971763406769705
0.6790425012212995,0.7212674543501612,0.6166453380137682,0.5927499805466604
0.6795310210063508,0.7013963480128894,0.6108620539307594,0.6022754629789773
0.680019540791402,0.7030075187969925,0.6099605998024344,0.5948071106005524
0.6917440156326331,0.7303974221267454,0.598030261695385,0.5783862658476425
0.6936980947728383,0.7228786251342643,0.5949744996614754,0.5627468102059122
0.7171470444553004,0.7212674543501612,0.5926610669121146,0.5844782439328856
0.6858817782120176,0.7137486573576799,0.5992147233337164,0.5822700868218632
0.7005373717635565,0.6885069817400644,0.5865102843381464,0.6108657939959381
0.6995603321934538,0.7116004296455424,0.596031297929585,0.5893746407355293
0.6995603321934538,0.7105263157894737,0.5906826099380851,0.5780977056188098
0.693209574987787,0.700859291084855,0.5878492691554129,0.5933778654720824
0.7156814851001465,0.6917293233082706,0.5785451154224575,0.6044260950411781
0.7127503663898388,0.6885069817400644,0.5757382395677269,0.5987613948725038
0.7176355642403517,0.7137486573576799,0.5713991336524487,0.5799272944361477
0.7234978016609672,0.6890440386680988,0.56960036046803,0.5918282962451547
0.7352222765021983,0.6858216970998926,0.5580764566548169,0.5891016307523695
0.7249633610161211,0.6772287862513426,0.5601418684236705,0.5916722184520656
0.7205666829506595,0.6928034371643395,0.5690081100910902,0.5906017857082819
0.7327796775769418,0.7099892588614393,0.552302188705653,0.5626442371788671
0.7445041524181729,0.700859291084855,0.5457559949718416,0.572504969471592
0.7254518808011724,0.6852846401718582,0.5571096306666732,0.5857903027938585
