train_acc,test_acc,train_loss,test_loss
0.48949682462139715,0.5397422126745435,0.7161453338339925,0.6914597527455475
0.5197850512945774,0.5461868958109559,0.7043435499072075,0.6924044641397767
0.5276013678553981,0.5424274973147154,0.7059529451653361,0.6893574009507389
0.5139228138739619,0.5198711063372717,0.7020728420466185,0.6896489232273425
0.5564240351734245,0.5064446831364124,0.6885240683332086,0.6899928238432286
0.5774303859306302,0.5048335123523093,0.6802091645076871,0.689847422858416
0.5564240351734245,0.5155746509129968,0.6782394554466009,0.6924590306766962
0.5666829506595017,0.5257787325456499,0.6812272490933537,0.6898981928825378
0.5867122618466047,0.5198711063372717,0.6665116380900145,0.6877728094488887
0.5959941377625794,0.5225563909774437,0.6671772049739957,0.6953100865170107
0.5950170981924768,0.5284640171858217,0.6649364996701479,0.6857426095817049
0.5994137762579385,0.5257787325456499,0.65855170506984,0.6833071981446218
0.621885686370298,0.5537056928034372,0.651618629693985,0.6789104150513471
0.6287249633610161,0.5537056928034372,0.653126198798418,0.6755670430296559
0.6262823644357597,0.5767991407089151,0.6558371400460601,0.6688366340378583
0.6340986809965804,0.5757250268528464,0.6427592067047954,0.6663553583419929
0.6502198339032731,0.5676691729323309,0.6390845999121666,0.671356383016554
0.6311675622862726,0.5671321160042965,0.6494487868621945,0.6660240378420231
0.6541279921836834,0.5800214822771214,0.6380075784400105,0.6681853573201066
0.6370297997068881,0.5494092373791621,0.6474873386323452,0.6774840466046738
0.6492427943331704,0.5601503759398496,0.6479182941839099,0.6772373490414377
0.6360527601367856,0.5687432867883996,0.6492369035258889,0.6723291146553169
0.6463116756228627,0.5778732545649838,0.6431879084557295,0.6664673251620794
0.6433805569125549,0.5934479054779807,0.6456565959379077,0.6655485084501364
0.6634098680996581,0.6020408163265306,0.635178055614233,0.660290604930813
0.67171470444553,0.569280343716434,0.6304846815764904,0.6630763785313751
0.6502198339032731,0.5955961331901182,0.6431420398876071,0.6559343913854179
0.6697606253053249,0.6127819548872181,0.6301974561065435,0.6489311385962923
0.6624328285295554,0.6417830290010741,0.6332606663927436,0.6468763886871984
0.6399609184171959,0.6165413533834586,0.6427555363625288,0.6464101707531233
