train_acc,test_acc,train_loss,test_loss
0.5657059110893992,0.49355531686358756,0.6857874132692814,0.7315462787946065
0.6658524670249145,0.6638023630504833,0.63570218347013,0.641982493797938
0.6453346360527601,0.5789473684210527,0.6378752402961254,0.7294917702674866
0.6380068392769908,0.6944146079484426,0.6420915592461824,0.6292194386323293
0.6863702979970688,0.5042964554242749,0.6196762528270483,0.740247533718745
0.6492427943331704,0.5805585392051558,0.6315705459564924,0.6703222836057345
0.6507083536883244,0.6165413533834586,0.6270678769797087,0.6550777494907379
0.668295065950171,0.6471535982814178,0.6087923925369978,0.6380582491556803
0.6824621397166585,0.6605800214822771,0.5994063559919596,0.61558012564977
0.6678065461651197,0.6686358754027927,0.6112207360565662,0.6325971166292826
0.6663409868099658,0.7019334049409237,0.6181838996708393,0.5963445613781612
0.5276013678553981,0.5091299677765844,0.694124136120081,0.7613451341787975
0.48216902784562776,0.4790547798066595,0.7051986809819937,0.7143360257148743
0.5246702491450904,0.4806659505907626,0.6925837490707636,0.6970868825912475
0.5202735710796287,0.4806659505907626,0.6923123840242624,0.695501842101415
0.5266243282852956,0.4806659505907626,0.691207243129611,0.6982826054096222
0.525647288715193,0.4806659505907626,0.6908248327672482,0.6959855953852335
0.5251587689301417,0.4806659505907626,0.6904765330255032,0.6944424549738566
0.5300439667806546,0.4833512352309345,0.689425440505147,0.6959707796573639
0.5476306790425012,0.495703544575725,0.6887097004801035,0.6939948479334513
0.5393258426966292,0.4849624060150376,0.6890187468379736,0.6959912796815236
0.5486077186126038,0.49516648764769067,0.686929889023304,0.6915450612703959
0.5354176844162188,0.5204081632653061,0.6873788293451071,0.6895706295967102
0.525647288715193,0.5886143931256713,0.6892355624586344,0.6922541757424673
0.5344406448461163,0.4806659505907626,0.6901824064552784,0.6949954489866893
0.530532486565706,0.49785177228786254,0.6884421855211258,0.6921138008435567
0.5432340009770396,0.5,0.686271945014596,0.6941221872965495
0.5315095261358085,0.5622986036519871,0.6872419454157352,0.6888570527235667
0.5109916951636542,0.5177228786251342,0.6892984677106142,0.6917843361695607
0.5334636052760137,0.514500537056928,0.6899150535464287,0.6917175193627675
0.5212506106497313,0.4806659505907626,0.6895760763436556,0.6967999080816905
0.5359062042012701,0.4806659505907626,0.6895596738904715,0.7084352215131123
0.5407914020517831,0.48442534908700324,0.6874674819409847,0.7005091965198517
0.5515388373229115,0.4806659505907626,0.6883086934685707,0.7098061422506968
0.5315095261358085,0.6100966702470462,0.6874921731650829,0.6886193553606669
0.5451880801172447,0.5547798066595059,0.6870910543948412,0.6867204944292704
0.5451880801172447,0.547798066595059,0.6867401506751776,0.6869711677233378
0.5349291646311676,0.49355531686358756,0.6866006404161453,0.6939913590749105
0.5520273571079629,0.48764769065520946,0.6870207004249096,0.7020034571488698
0.5442110405471422,0.5843179377013964,0.6866482421755791,0.6871451457341512
0.5564240351734245,0.6321160042964554,0.6860469747334719,0.685684722661972
0.5569125549584758,0.5279269602577873,0.6830752957612276,0.6899834752082825
0.5867122618466047,0.4865735767991407,0.6808280907571316,0.7611356834570567
0.5798729848558867,0.5252416756176155,0.6752427611500025,0.6839387238025665
0.5862237420615535,0.6740064446831364,0.6728593986481428,0.6636185268561046
0.6360527601367856,0.6890440386680988,0.6616191864013672,0.635820934176445
0.6663409868099658,0.6514500537056928,0.6322255861014128,0.6266165167093277
0.6404494382022472,0.6729323308270677,0.6387986093759537,0.6776706447203954
0.6595017098192477,0.709452201933405,0.6297751292586327,0.6132550110419591
0.6824621397166585,0.667561761546724,0.6217980291694403,0.640104940533638
