train_acc,test_acc,train_loss,test_loss
0.5056179775280899,0.49301825993555315,0.6992578487843275,0.688133047024409
0.5222276502198339,0.6573576799140709,0.6898194085806608,0.6752797484397888
0.6536394723986322,0.677765843179377,0.6458753328770399,0.6484851062297821
0.7288715192965315,0.635875402792696,0.57925177924335,0.6474278628826141
0.7293600390815828,0.6766917293233082,0.5641032177954912,0.6200555076201757
0.7474352711284807,0.6707841031149302,0.5471524903550744,0.6338904827833176
0.7586712261846604,0.7223415682062299,0.5230162171646953,0.5372705896695454
0.7596482657547631,0.715359828141783,0.5116884000599384,0.579423842827479
0.7723497801660967,0.7277121374865736,0.5035359095782042,0.5504160851240159
0.7728382999511481,0.7250268528464017,0.48671151231974363,0.5613186627626419
0.7743038593063019,0.7116004296455424,0.49062997847795486,0.5541444435715676
0.7728382999511481,0.7030075187969925,0.4931436376646161,0.5917948991060257
0.7830972154372252,0.7250268528464017,0.4736185213550925,0.5364976525306702
0.7860283341475329,0.7212674543501612,0.4835044629871845,0.5783305436372757
0.7850512945774304,0.7357679914070892,0.49053195025771856,0.5653474112351735
0.78114313629702,0.734156820622986,0.4795083310455084,0.5632694547375043
0.7879824132877381,0.7218045112781954,0.46999731846153736,0.564219048122565
0.789447972642892,0.7314715359828142,0.46709186024963856,0.5466360658407211
0.8021494870542257,0.7422126745435016,0.4491018280386925,0.5288300653298695
0.7948216902784563,0.7400644468313641,0.44873332791030407,0.5565115203460057
0.8050806057645334,0.7201933404940923,0.4484681561589241,0.5611561268568039
0.8031265266243283,0.7234156820622986,0.4371440662071109,0.5692500332991283
0.8001954079140206,0.6895810955961332,0.4367893114686012,0.7852013412242135
0.8148510014655593,0.7314715359828142,0.4310820074751973,0.558447502553463
0.8299951148021495,0.7346938775510204,0.4177486523985863,0.5365235338608424
0.8163165608207132,0.6954887218045113,0.41825187113136053,0.6739276617765426
0.8436736687835857,0.6852846401718582,0.38459306862205267,0.6494544424116612
0.8470933072789448,0.7234156820622986,0.36507568461820483,0.5479350070158641
0.882266731802638,0.7185821697099892,0.3087861002422869,0.5536409318447113
0.8832437713727406,0.7395273899033298,0.29999362817034125,0.5992104386289915
0.8915486077186126,0.7287862513426423,0.2857018345966935,0.543097644050916
0.9096238397655105,0.7191192266380236,0.2550185318104923,0.5835049067934354
0.9193942354665364,0.6417830290010741,0.23011275939643383,0.6414937684933345
0.9276990718124084,0.6960257787325457,0.22816141694784164,0.603784304857254
0.9257449926722032,0.7185821697099892,0.21851698122918606,0.6324638590216637
0.9301416707376648,0.6509129967776585,0.20239336392842233,0.9895666742076477
0.9511480214948705,0.6906552094522019,0.17821021168492734,0.6456965466340383
0.9487054225696141,0.7073039742212675,0.1637128742877394,0.6388950814803441
0.9477283829995115,0.6632653061224489,0.16437962907366455,0.6983549560109774
0.9521250610649731,0.6761546723952739,0.1601600395515561,0.691866859793663
0.9428431851489986,0.7110633727175081,0.1722607733681798,0.6853702738881111
0.9413776257938447,0.7046186895810956,0.16190151032060385,0.6676618158817291
0.9526135808500245,0.700859291084855,0.1507305868435651,0.6135557706157366
0.9589643380556913,0.6718582169709989,0.14296452002599835,0.621322371562322
0.9438202247191011,0.6417830290010741,0.17060077213682234,1.1363063484430314
0.9574987787005373,0.6847475832438239,0.14343827590346336,0.7330684651931126
0.9687347337567171,0.6552094522019334,0.1267934723291546,0.860721870760123
0.9570102589154861,0.59828141783029,0.1410416269209236,0.8922316312789917
0.9531021006350757,0.6804511278195489,0.14897688128985465,0.6636191497246424
0.9555446995603322,0.6697099892588615,0.13673645071685314,0.6894386818011602
