train_acc,test_acc,train_loss,test_loss
0.47972642892037126,0.5193340494092373,0.7136801667511463,0.6885418613751729
0.48949682462139715,0.5193340494092373,0.7094796951860189,0.6878306210041046
0.5232046897899365,0.5354457572502686,0.6971748974174261,0.6859915256500244
0.5212506106497313,0.5375939849624061,0.6991271935403347,0.6816177487373352
0.5564240351734245,0.6573576799140709,0.6861624754965305,0.6764172414938608
0.5691255495847581,0.59828141783029,0.6817234121263027,0.6649814109007518
0.5525158768930142,0.5166487647690655,0.6865816973149776,0.6757886310418447
0.567171470444553,0.5805585392051558,0.6837967745959759,0.6714402278264363
0.5906204201270151,0.6664876476906552,0.6696899216622114,0.65125918785731
0.6228627259404006,0.6831364124597207,0.6501732114702463,0.6420699338118235
0.6619443087445042,0.7062298603651987,0.6278856080025434,0.614913405974706
0.7127503663898388,0.7040816326530612,0.5965172592550516,0.5833069950342178
0.7244748412310699,0.7298603651987111,0.5725522320717573,0.5612270613511403
0.7313141182217879,0.7046186895810956,0.5645602010190487,0.5987153182427088
0.7445041524181729,0.7277121374865736,0.5550385154783726,0.5694682250420252
0.7567171470444553,0.7314715359828142,0.5428643114864826,0.5377048154671987
0.767953102100635,0.7201933404940923,0.5224366895854473,0.5464401856064797
0.7547630679042501,0.7325456498388829,0.5270058503374457,0.5366232350468636
0.761113825109917,0.7330827067669173,0.5161610171198845,0.5396526286999385
0.7650219833903273,0.7389903329752954,0.5129435705021024,0.5501731465260188
0.7821201758671226,0.7416756176154672,0.48864487558603287,0.5589955518643062
0.7997068881289692,0.7314715359828142,0.4827416595071554,0.5433011015256246
0.7967757694186615,0.723952738990333,0.4670178899541497,0.5731113612651825
0.7850512945774304,0.7083780880773362,0.46770242881029844,0.6058167139689128
0.7884709330727895,0.742749731471536,0.47670804522931576,0.5414480199416478
0.802638006839277,0.7448979591836735,0.4463029792532325,0.5324231644471487
0.8216902784562775,0.7218045112781954,0.409569994546473,0.5675062427918116
0.8348803126526624,0.7346938775510204,0.3987556705251336,0.5366716265678406
0.8378114313629702,0.7142857142857143,0.38539551105350256,0.5942432026068369
0.8534440644846116,0.7223415682062299,0.35585066489875317,0.5578042109807332
0.8734733756717147,0.7373791621911923,0.3236820586025715,0.5425515626867612
0.8974108451392281,0.7336197636949516,0.2929941862821579,0.5708468725283941
0.9003419638495359,0.7244897959183674,0.2766371816396713,0.5535095552603404
0.9062042012701514,0.7293233082706767,0.2523246039636433,0.5360568284988403
0.9242794333170493,0.7207303974221267,0.23255880549550056,0.5643875251213709
0.9301416707376648,0.723952738990333,0.21069812588393688,0.5716570739944776
0.9423546653639472,0.7158968850698174,0.18924381164833903,0.585135514785846
0.9482169027845627,0.7303974221267454,0.17105051036924124,0.5665979608893394
0.9579872984855886,0.7309344790547798,0.1514815236441791,0.5548058494925499
0.9555446995603322,0.7201933404940923,0.15010279743000865,0.5960554967323939
0.9570102589154861,0.7191192266380236,0.13887081970460713,0.6038758287827174
0.9662921348314607,0.723952738990333,0.13140285294502974,0.6038146485884984
0.9731314118221788,0.7137486573576799,0.1153930255677551,0.6053552682201068
0.9682462139716659,0.7169709989258861,0.1136125628836453,0.5887451618909836
0.9697117733268197,0.7105263157894737,0.1130602105986327,0.5993157515923182
0.9711773326819736,0.7266380236305048,0.11246052873320878,0.6591139689087868
0.9726428920371275,0.7132116004296455,0.10157174337655306,0.6270644749204318
0.9809477283829995,0.7142857142857143,0.09482270281296223,0.6169181098540624
0.9770395701025891,0.7040816326530612,0.0951017769984901,0.6760120068987211
0.978505129457743,0.7175080558539205,0.08831015601754189,0.674529105424881
